task,query_id,corpus_id,pident,evalue,bitscore
euk,O19908,A8ESP0,33.333,3.7,26.6
euk,O19908,A8GPA1,22.093,8.0,26.2
euk,O19908,A1R0Q9,31.034,8.5,26.2
euk,O22018,Q7NHC5,40.574,7.480000000000001e-70,213.0
euk,O22018,Q7TUC8,37.705,3.74e-62,193.0
euk,O22018,Q67PJ3,40.271,2.62e-59,186.0
euk,O22018,A6TM77,38.655,6.9e-58,182.0
euk,O22018,A9BHQ2,37.118,7.72e-58,181.0
euk,O22018,A5FPL3,35.95,2.3e-57,180.0
euk,O22018,Q3ABS4,39.189,2.87e-57,180.0
euk,O22018,P17166,38.117,3.8999999999999995e-55,174.0
euk,O22018,Q39SS2,36.327,6.83e-55,174.0
euk,O22018,P19867,35.169,1.32e-53,171.0
euk,O22018,C4Z135,35.656,1.04e-52,168.0
euk,O22018,B0SDM7,34.94,3.1499999999999998e-52,167.0
euk,O22018,A5N7P1,35.918,1.18e-49,160.0
euk,O22018,O67502,32.78,2.96e-49,159.0
euk,O22018,B9MKC6,35.27,3.04e-49,159.0
euk,O22018,B1ZT49,36.139,1.6399999999999998e-48,157.0
euk,O22018,Q7URN0,36.771,5.59e-48,156.0
euk,O22018,A1VY70,35.398,5.65e-48,155.0
euk,O22018,Q5LBZ2,33.772,1.96e-47,155.0
euk,O22018,A6LU97,36.0,4.76e-46,151.0
euk,O22018,Q01NI9,34.008,4.83e-46,151.0
euk,O22018,Q82A81,33.482,1.2899999999999999e-45,150.0
euk,O22018,A8ZZW7,33.333,3e-45,149.0
euk,O22018,A0RB65,30.962,6.77e-45,148.0
euk,O22018,Q8G691,35.426,1.92e-44,148.0
euk,O22018,A0QHG8,31.441,2.32e-44,147.0
euk,O22018,A9B6M7,32.273,3.53e-44,146.0
euk,O22018,A1VGB6,34.632,4.11e-43,143.0
euk,O22018,Q0B002,33.929,5.980000000000001e-43,143.0
euk,O22018,P16608,34.821,8.320000000000001e-43,143.0
euk,O22018,Q9RVT0,33.486,1.54e-42,142.0
euk,O22018,A5IBF8,33.624,3.25e-42,141.0
euk,O22018,Q8ESU5,30.396,4.59e-42,141.0
euk,O22018,Q7VGA8,32.609,4.6399999999999996e-42,141.0
euk,O22018,Q6AMR6,28.75,2.46e-41,139.0
euk,O22018,Q7M877,33.778,3.34e-41,138.0
euk,O22018,Q9LAG8,35.323,6.13e-41,139.0
euk,O22018,B9K6Z6,35.169,1.28e-39,134.0
euk,O22018,A9KE95,31.839,2.29e-39,134.0
euk,O22018,B5YD09,33.333,4.54e-39,133.0
euk,O22018,Q03JC2,31.224,7.54e-39,132.0
euk,O22018,Q5NPZ7,32.016,1.11e-38,132.0
euk,O22018,O68429,30.4,1.46e-38,132.0
euk,O22018,B9DP27,30.769,3.24e-38,130.0
euk,O22018,Q2S1Z2,32.569,4.1e-38,131.0
euk,O22018,A1AXS3,34.247,1.31e-37,129.0
euk,O22018,A8Z5Y2,32.203,3.52e-37,128.0
euk,O22018,Q4FUL2,31.674,8.490000000000001e-37,127.0
euk,O22018,Q31HH3,31.489,1.4600000000000001e-36,127.0
euk,O22018,Q7VTF0,28.692,3.56e-36,126.0
euk,O22644,Q9ZI48,37.313,3.91e-09,48.5
euk,O22644,Q1ISC0,37.778,3.2e-08,45.8
euk,O22644,Q6KI53,36.842,4.76e-08,47.0
euk,O22644,Q0BUP8,34.409,6.59e-08,45.4
euk,O22644,A0LIJ2,40.741,4.24e-07,42.7
euk,O22644,A8F4R3,37.5,1.41e-06,41.6
euk,O22644,B1GZ85,37.5,3.69e-06,40.0
euk,O22644,A3DJH4,40.385,2.5e-05,38.5
euk,O22644,A1VEB4,32.558,2.8e-05,37.7
euk,O22644,Q7UN18,35.0,2.96e-05,38.1
euk,O22644,Q0SQE6,30.263,3.46e-05,37.7
euk,O22644,A5UDU5,30.769,3.86e-05,37.7
euk,O22644,B7J245,35.185,6.47e-05,37.0
euk,O22644,A0Q4I5,33.333,6.65e-05,37.0
euk,O22644,P75578,29.885,8.62e-05,38.1
euk,O22644,A1VIQ2,32.143,0.000258,35.4
euk,O22644,Q6A6M8,31.034,0.001,33.5
euk,O22644,Q6MJ16,33.333,0.002,32.7
euk,O22644,B2ITQ3,29.333,0.003,32.7
euk,O22644,B3EP59,28.333,0.003,32.3
euk,O22644,P10140,30.189,0.004,32.0
euk,O22644,Q8D210,35.556,0.006,31.6
euk,O22644,B8D847,30.38,0.016,30.4
euk,O22644,Q7VQE6,26.667,0.023,29.6
euk,O22644,O52334,38.71,0.083,28.5
euk,O22644,B2UMT8,33.696,0.085,28.1
euk,O22644,Q4FLM0,26.866,0.29,26.6
euk,O22644,Q89AM3,29.63,0.58,26.9
euk,O22644,C0R112,29.268,1.6,25.8
euk,O22644,Q8K9P3,52.381,4.8,23.9
euk,O22644,Q07UN5,28.571,6.5,23.9
euk,O22644,Q83G52,25.0,6.9,23.9
euk,O22644,B8ELG9,30.0,7.5,23.5
euk,O22644,P73505,52.941,8.2,23.5
euk,O22683,Q0I634,39.216,1.86e-27,97.4
euk,O22683,P00816,32.624,1.76e-21,82.4
euk,O22683,A0QL81,33.775,3.51e-21,81.6
euk,O22683,A4SXJ6,34.014,5.71e-18,73.2
euk,O22683,O66587,32.143,1.27e-15,67.0
euk,O22683,C4Z1D7,38.462,0.82,26.6
euk,O22683,Q3ARM7,27.419,0.91,26.6
euk,O22683,B0B7P4,22.785,1.7,25.4
euk,O22683,A6LJP2,33.333,2.5,24.6
euk,O22683,A0QHG8,35.714,2.9,24.6
euk,O22683,Q6MB12,43.333,3.0,25.0
euk,O22683,P75398,33.333,3.5,24.6
euk,O22683,A4IL48,36.17,6.1,23.9
euk,O22683,Q9RY06,26.761,6.4,23.9
euk,O22683,C0R112,29.508,6.4,23.9
euk,O22683,Q5WEJ6,41.379,6.9,23.9
euk,O22683,Q9X0Y2,28.378,7.6,23.5
euk,O22683,A5INE0,33.333,7.8,23.5
euk,O22683,Q04EU0,45.833,9.8,23.1
euk,O22683,C4ZD15,23.913,10.0,23.5
euk,O42821,Q9KDV4,26.856,5.519999999999999e-23,97.4
euk,O42821,B4F0A6,36.098,1.86e-22,95.9
euk,O42821,B7IDE2,33.473,8.13e-22,93.6
euk,O42821,P39574,31.086,5.13e-20,88.6
euk,O42821,A5UZX0,31.638,3.12e-16,77.0
euk,O42821,Q896X8,30.085,2.71e-15,74.3
euk,O42821,P13227,31.122,1.99e-12,65.5
euk,O42821,Q9R7D7,28.98,4.39e-12,64.3
euk,O42821,A1KG98,28.877,3.04e-10,58.5
euk,O42821,Q896X8,33.333,7.99e-09,54.3
euk,O42821,A5UZX0,35.238,1.15e-07,50.4
euk,O42821,B4F0A6,28.767,1.45e-07,50.1
euk,O42821,P13227,29.752,5.1e-06,45.4
euk,O42821,P39574,28.846,1.34e-05,43.9
euk,O42821,A1KG98,27.778,0.000212,40.0
euk,O42821,Q9R7D7,31.081,0.000467,38.9
euk,O42821,Q0AXC8,39.024,0.04,32.7
euk,O42821,Q891L4,38.636,0.065,32.0
euk,O42821,C6C0N2,27.778,0.19,30.4
euk,O42821,B8FU92,28.125,0.38,29.6
euk,O42821,Q4A8G4,20.833,0.49,29.6
euk,O42821,Q8R711,46.667,0.57,29.3
euk,O42821,B1HYT4,50.0,0.81,28.5
euk,O42821,B8CZG9,30.882,1.1,27.7
euk,O42821,A9BGN7,28.767,1.4,27.7
euk,O42821,B2TPC7,37.209,1.7,27.7
euk,O42821,Q7MNR4,29.032,2.2,27.3
euk,O42821,A4SCS5,19.672,2.9,25.8
euk,O42821,B9E6P2,22.989,3.2,26.6
euk,O42821,A5CCJ6,32.727,3.3,25.8
euk,O42821,A8FH24,41.667,3.4,26.6
euk,O42821,P49058,35.714,3.6,26.6
euk,O42821,Q8R711,30.0,6.5,25.8
euk,O42821,Q9PR21,38.095,7.7,25.8
euk,O42821,Q5HPL2,28.261,8.9,25.4
euk,O42821,A5CDS4,38.462,9.3,25.4
euk,O42821,Q8K9M3,43.243,9.5,25.4
euk,O43280,B9E8D6,26.496,1.7,27.7
euk,O43280,B9KHM7,28.333,2.8,27.3
euk,O43280,Q1LSM8,41.176,8.1,25.8
euk,O44006,P34038,43.305,3.22e-124,373.0
euk,O44006,Q46289,40.803,3.5000000000000003e-124,369.0
euk,O44006,Q07637,39.096,2.15e-101,311.0
euk,O44006,Q46078,36.943,1.58e-100,308.0
euk,O44006,Q9WY51,37.131,2.69e-99,305.0
euk,O44006,B0B7Q0,42.056,4.74e-99,305.0
euk,O44006,Q44473,37.209,4e-92,287.0
euk,O44006,O51323,36.026,2.08e-90,282.0
euk,O44006,O05118,34.375,6.51e-78,249.0
euk,O44006,Q8K9M3,35.778,4.73e-77,248.0
euk,O44006,P78031,38.298,1.12e-68,226.0
euk,O44006,A9BJE0,27.451,0.1,32.0
euk,O44006,B1VA93,26.667,0.81,28.9
euk,O44006,Q8XLE8,38.776,1.4,28.1
euk,O44006,Q67PJ3,25.18,1.7,27.7
euk,O44006,O67411,28.889,5.3,26.6
euk,O44006,A0M1H4,60.0,6.8,24.6
euk,O44006,Q8KDK5,25.926,7.6,25.8
euk,O44006,Q89LR8,35.0,9.6,25.4
euk,O44248,A3DJH3,29.885,0.26,29.3
euk,O44248,A9BHQ6,36.538,2.9,26.2
euk,O44248,Q04EZ9,62.5,3.7,25.8
euk,O44248,B5YG54,41.667,4.4,25.4
euk,O44248,Q7UI51,37.838,5.5,25.4
euk,O44248,C0ZBP8,36.111,7.7,24.6
euk,O44248,Q3ABL2,31.429,8.4,24.6
euk,O44248,Q9A871,34.146,8.8,25.0
euk,O44248,Q8DKE4,69.231,9.4,24.6
euk,O50003,Q03ZH6,26.772,0.002,33.9
euk,O50003,B2GLQ7,37.931,0.75,26.6
euk,O50003,A5FQ84,27.778,0.82,26.6
euk,O50003,Q9RUW4,31.707,1.0,26.2
euk,O50003,B2S2I4,25.899,1.0,25.8
euk,O50003,A9WQ90,33.333,1.3,25.8
euk,O50003,P47385,36.111,1.8,25.8
euk,O50003,A5IZI8,31.034,2.1,25.0
euk,O50003,B1AIH2,45.455,2.5,25.0
euk,O50003,O66651,29.63,2.7,25.0
euk,O50003,Q83FI9,30.303,3.3,24.6
euk,O50003,A7IKP6,22.695,5.9,23.5
euk,O50003,Q492B6,34.286,8.2,23.5
euk,O50003,O07131,30.0,8.6,23.5
euk,O59778,A0M7A9,49.538,1.7400000000000001e-121,352.0
euk,O59778,Q0VMD0,50.962,4.34e-121,352.0
euk,O59778,Q4FQJ9,49.679,3.6e-114,334.0
euk,O59778,Q255G8,49.206,1.09e-107,315.0
euk,O59778,A2C3I4,47.134,5.38e-105,309.0
euk,O59778,B3DV36,43.092,8.250000000000001e-79,241.0
euk,O59778,B9E2A2,40.824,1.88e-62,200.0
euk,O59778,B1I4G4,35.395,2.3399999999999998e-60,194.0
euk,O59778,B0TE53,35.57,3.98e-60,193.0
euk,O59778,Q8REU0,34.653,3.43e-59,192.0
euk,O59778,B1WTI3,35.275,5.3900000000000005e-58,189.0
euk,O59778,C0QVM0,34.295,9.960000000000001e-58,187.0
euk,O59778,A4J1M3,33.553,5.72e-57,185.0
euk,O59778,Q97MI6,31.804,3.46e-53,176.0
euk,O59778,B5YK85,33.981,1.0199999999999999e-52,174.0
euk,O59778,Q5SKN6,35.357,1.0999999999999999e-52,174.0
euk,O59778,Q6AK48,35.915,3.8299999999999996e-52,173.0
euk,O59778,A8L2N0,36.111,1.25e-50,170.0
euk,O59778,Q7UF84,33.019,1.49e-49,167.0
euk,O59778,C6C0T2,33.929,1.75e-49,166.0
euk,O59778,Q8DL38,33.019,2.07e-49,166.0
euk,O59778,B2RH08,32.77,7.07e-49,164.0
euk,O59778,C0QR28,32.907,2.85e-48,163.0
euk,O59778,B0CC69,35.667,2.88e-48,163.0
euk,O59778,B8DPP9,32.399,2.9499999999999995e-48,164.0
euk,O59778,B1GYW9,33.441,3.04e-48,162.0
euk,O59778,Q2S4I8,33.7,5.909999999999999e-48,162.0
euk,O59778,A0LJA8,32.302,1.7500000000000001e-47,160.0
euk,O59778,B9DKN5,33.333,2.5299999999999998e-45,155.0
euk,O59778,Q04RS9,37.5,2.57e-45,155.0
euk,O59778,B2GLQ7,32.468,4.8499999999999995e-45,157.0
euk,O59778,A7HG97,32.971,1.86e-44,154.0
euk,O59778,B8J0C6,31.596,6.86e-44,151.0
euk,O59778,B9MP50,30.072,8.13e-44,151.0
euk,O59778,A6Q6D8,32.27,1.05e-43,149.0
euk,O59778,B3EPW2,32.692,2.7000000000000003e-43,150.0
euk,O59778,B9M305,30.822,2.88e-42,147.0
euk,O59778,Q7VFE6,30.996,1.23e-41,144.0
euk,O59778,A8ZUS9,31.164,8.03e-41,143.0
euk,O59778,A7H0I4,32.5,3.72e-40,140.0
euk,O59778,Q3K2Q5,30.952,3.3200000000000002e-37,133.0
euk,O59778,P57863,23.81,0.47,28.5
euk,O59778,B5YJZ3,35.849,0.76,28.1
euk,O59778,B3QZX0,28.358,1.4,27.3
euk,O59778,Q82A81,32.692,1.5,27.3
euk,O59778,A6LU97,27.869,1.9,26.9
euk,O59778,Q2NJZ2,25.581,2.1,26.9
euk,O59778,A2BPZ0,27.536,5.0,25.8
euk,O59778,A7HMJ8,48.148,6.4,25.4
euk,O59778,Q2GHW4,31.707,6.9,25.0
euk,O60122,B3W6W9,38.554,3.08e-66,209.0
euk,O60122,Q1AU89,37.353,4.59e-65,206.0
euk,O60122,Q5ZX98,37.143,3.64e-64,204.0
euk,O60122,A9BHQ6,35.65,2.18e-62,199.0
euk,O60122,B3QUY6,37.736,2.28e-61,197.0
euk,O60122,Q1QV38,37.16,1.1500000000000001e-59,192.0
euk,O60122,B5EBU6,34.139,3.04e-59,192.0
euk,O60122,Q0B006,37.538,9.76e-59,190.0
euk,O60122,Q46WU8,38.72,1.2200000000000001e-58,191.0
euk,O60122,Q0C1A1,37.647,4.71e-58,188.0
euk,O60122,A4XLM7,34.7,8.09e-58,187.0
euk,O60122,Q8R9M6,38.095,1.54e-57,187.0
euk,O60122,Q254S7,35.077,8.4e-57,185.0
euk,O60122,Q81TM1,38.816,8.59e-57,185.0
euk,O60122,A9F0C1,36.667,1.2e-56,185.0
euk,O60122,Q2S1Z6,33.237,1.16e-55,182.0
euk,O60122,B8I0U9,33.739,1.39e-55,182.0
euk,O60122,Q02000,34.431,2.87e-55,181.0
euk,O60122,B1I3Z8,34.32,3.15e-55,181.0
euk,O60122,O66576,32.407,3.2699999999999995e-55,181.0
euk,O60122,B8FVH5,38.028,2.1799999999999998e-54,179.0
euk,O60122,Q47YC2,34.877,4.9499999999999996e-54,178.0
euk,O60122,Q03WZ9,33.025,5.0599999999999993e-54,178.0
euk,O60122,Q9KCB3,32.934,8.379999999999999e-54,177.0
euk,O60122,Q8KC17,33.333,7.36e-53,175.0
euk,O60122,Q4JWC7,34.365,3.39e-52,174.0
euk,O60122,P26924,34.795,8.829999999999999e-52,172.0
euk,O60122,B1VZR5,35.736,1.05e-51,172.0
euk,O60122,B8DM45,35.69,1.58e-51,171.0
euk,O60122,Q8F708,34.062,1.11e-50,169.0
euk,O60122,A8FEK1,38.491,1.93e-50,168.0
euk,O60122,Q5FNM7,37.267,6.01e-48,162.0
euk,O60122,Q31B38,34.727,9.05e-48,162.0
euk,O60122,Q021N5,36.503,3.95e-47,160.0
euk,O60122,Q1GUW8,35.714,4.52e-47,159.0
euk,O60122,Q1IZP8,34.68,1.91e-46,158.0
euk,O60122,Q12LE4,34.132,7.11e-46,157.0
euk,O60122,P06559,32.911,1.26e-45,156.0
euk,O60122,P9WFX5,34.337,3.36e-45,155.0
euk,O60122,Q4FM53,31.25,5.14e-44,151.0
euk,O60122,B9DP50,33.712,5.51e-44,151.0
euk,O60122,Q1CZH6,38.73,8.13e-44,151.0
euk,O60122,B8DZP4,31.746,1.3500000000000002e-43,150.0
euk,O60122,Q8AAD5,33.535,1.4000000000000001e-43,150.0
euk,O60122,A5CS25,30.539,8.5e-43,149.0
euk,O60122,B8D7H6,31.153,4.8299999999999993e-42,146.0
euk,O60122,A5WFZ6,34.545,5.749999999999999e-42,147.0
euk,O60122,C6DGZ7,36.264,1.48e-41,145.0
euk,O60122,Q7UYS5,32.827,1.68e-41,145.0
euk,O60122,B5ERI3,34.579,3.11e-40,141.0
euk,O61069,Q8RE31,34.694,1.49e-25,95.9
euk,O61069,A2RC35,35.172,1.9899999999999999e-25,95.5
euk,O61069,Q0AUK1,35.762,4.05e-25,94.7
euk,O61069,Q8R7X4,33.103,1.87e-22,87.8
euk,O61069,B1W3Y6,32.192,8.56e-22,85.9
euk,O61069,B3QS41,31.788,1.16e-21,85.5
euk,O61069,C5CC42,34.932,1.78e-21,84.7
euk,O61069,Q7NKT5,32.639,6.100000000000001e-21,84.0
euk,O61069,Q1MRK3,33.974,8.73e-20,80.9
euk,O61069,C4LL05,32.031,1.46e-19,79.3
euk,O61069,A5IMA4,31.944,1.91e-19,79.7
euk,O61069,A9FGE0,33.557,8.02e-19,78.2
euk,O61069,B8HMS3,36.735,9.95e-19,77.4
euk,O61069,A5FZU4,32.857,1.9e-18,77.0
euk,O61069,A9NEF4,32.667,2.97e-18,76.6
euk,O61069,Q04PV9,33.333,3e-18,75.9
euk,O61069,Q8DML4,41.837,5.84e-18,75.5
euk,O61069,C0R000,38.71,8.25e-18,74.7
euk,O61069,A5GAW3,32.237,2.54e-17,73.9
euk,O61069,A7HBN9,30.769,3.26e-17,73.6
euk,O61069,A9KED8,32.168,3.49e-17,73.9
euk,O61069,B2S3I6,29.577,1.93e-16,71.6
euk,O61069,Q9PKR0,32.45,3.89e-16,71.6
euk,O61069,B8D813,26.241,3.89e-16,70.9
euk,O61069,B6YRA7,34.0,4.9e-16,70.1
euk,O61069,Q7VRB6,28.276,5.43e-16,70.5
euk,O61069,Q1QN09,35.714,5.8e-16,70.1
euk,O61069,A9BCM8,33.099,9.2e-16,69.3
euk,O61069,A5FRW5,32.0,1.78e-15,68.9
euk,O61069,B2RIY8,32.812,2.01e-15,68.6
euk,O61069,Q6KI35,28.169,2.71e-15,68.6
euk,O61069,B1VAC7,28.966,2.88e-15,68.6
euk,O61069,Q110C6,32.09,2.91e-15,68.2
euk,O61069,Q2S1E4,33.571,3.21e-15,68.2
euk,O61069,Q68W99,28.148,3.36e-15,68.2
euk,O61069,B4U765,31.944,4.08e-15,67.8
euk,O61069,A5CU93,32.168,4.85e-15,67.4
euk,O61069,Q4A8J1,25.828,5.18e-15,67.8
euk,O61069,B3CT26,28.395,5.8e-15,67.8
euk,O61069,B1GZA3,29.801,1.06e-14,67.0
euk,O61069,A8YXM6,27.211,1.32e-14,66.6
euk,O61069,B0U1U0,30.469,2.29e-14,65.5
euk,O61069,Q5L5W0,29.63,2.52e-14,65.9
euk,O61069,Q98Q02,27.206,3.26e-14,65.5
euk,O61069,Q73NP0,28.276,3.29e-14,65.5
euk,O61069,Q8D227,28.873,3.4e-14,65.5
euk,O61069,A2BTB8,31.707,6.68e-14,63.9
euk,O61069,C1A6S6,32.117,2.24e-13,63.2
euk,O61069,Q7UN00,36.364,1.07e-12,60.8
euk,O61069,P59429,26.866,2.18e-12,60.5
euk,O62581,A9BFZ9,47.059,0.002,33.5
euk,O62581,B3QYE3,48.148,0.006,32.3
euk,O62581,Q1AU48,32.432,0.14,28.1
euk,O62581,Q04G67,25.806,0.25,27.3
euk,O62581,A1R2V3,24.675,0.58,26.9
euk,O62581,A0LJA8,27.273,0.71,26.6
euk,O62581,A5UC84,26.415,1.0,25.4
euk,O62581,Q0RBM4,33.333,1.5,25.4
euk,O62581,Q9PMT4,25.0,2.4,25.0
euk,O62581,A5USH0,36.842,2.6,24.6
euk,O62581,M4MR97,53.333,2.7,24.6
euk,O62581,P74910,24.719,2.9,24.3
euk,O62581,Q2S3P6,28.846,2.9,24.3
euk,O62581,A7Z7B8,36.111,4.4,24.3
euk,O62581,A1VEV3,40.0,6.6,23.5
euk,O62581,Q04PV7,48.0,7.3,23.1
euk,O62581,Q8RIQ3,26.23,7.8,23.5
euk,O62581,A8F2C8,36.0,8.3,22.7
euk,O62581,B2UQM8,27.273,9.2,22.7
euk,O62619,Q46289,42.65,5.51e-125,371.0
euk,O62619,P34038,39.139,6.600000000000001e-109,333.0
euk,O62619,B0B7Q0,39.796,8.200000000000001e-103,315.0
euk,O62619,Q07637,37.476,9.28e-102,312.0
euk,O62619,Q9WY51,36.585,1.58e-95,295.0
euk,O62619,Q44473,36.895,2.48e-94,293.0
euk,O62619,Q46078,37.423,1.11e-92,288.0
euk,O62619,O51323,35.294,3.48e-90,281.0
euk,O62619,O05118,35.378,1.01e-87,275.0
euk,O62619,Q8K9M3,36.97,2.4e-81,259.0
euk,O62619,P78031,37.958,1.08e-73,239.0
euk,O62619,Q20Y76,31.092,0.77,28.5
euk,O62619,Q7V493,34.426,3.2,26.9
euk,O62619,A3DH61,24.419,3.8,26.6
euk,O62619,B0B887,35.0,4.5,25.4
euk,O62619,Q2GAI7,35.135,5.9,26.2
euk,O62619,A5UC84,33.333,7.4,24.6
euk,O62619,Q1D774,31.579,7.7,25.4
euk,O62619,Q04C04,52.941,7.9,24.3
euk,O65055,A5FRV8,26.613,1.77e-08,48.5
euk,O65055,Q2SRI6,27.972,1.09e-07,46.2
euk,O65055,Q3AW67,30.709,5.59e-07,44.3
euk,O65055,Q4A776,26.718,2.8e-05,39.3
euk,O65055,Q9RXY1,25.781,8.99e-05,38.5
euk,O65055,B0B9N3,30.702,0.000146,37.4
euk,O65055,Q493Y6,25.203,0.00026,36.6
euk,O65055,A9BHB6,29.661,0.001,35.0
euk,O65055,Q2S6I8,29.167,0.001,35.0
euk,O65055,A1A057,25.641,0.003,33.5
euk,O65055,B2V795,26.606,0.03,30.8
euk,O65055,Q1GBI6,21.905,0.078,29.6
euk,O65055,A5CET5,20.93,0.36,27.7
euk,O65055,A6VPG7,44.444,1.0,26.6
euk,O65055,A1BEP5,47.368,2.0,25.8
euk,O65055,Q5WHT9,58.824,2.4,25.4
euk,O65055,B3QYE3,29.73,3.4,24.6
euk,O65055,B3E044,28.333,5.2,24.6
euk,O65055,C1A6S6,46.154,8.3,23.9
euk,O65055,A1AVL5,42.857,9.7,23.5
euk,O74409,D0VWQ1,36.207,1.28e-55,179.0
euk,O74409,A0RDG3,28.846,1.0,27.7
euk,O74409,M4MR97,22.835,1.2,27.3
euk,O74409,Q4FM02,35.0,3.1,25.8
euk,O74409,O67411,32.0,4.0,25.8
euk,O74409,B1VXZ7,34.884,6.6,23.9
euk,O74409,Q2GCZ0,30.508,6.7,25.0
euk,O74409,Q937U7,26.027,7.2,25.0
euk,O77264,Q2Y720,35.608,1.45e-57,187.0
euk,O77264,B7KCF3,33.043,8.09e-56,183.0
euk,O77264,Q1IS76,34.024,4.92e-47,160.0
euk,O77264,Q609M1,32.303,5.51e-44,152.0
euk,O77264,O66884,34.77,6.93e-44,152.0
euk,O77264,B4TKU5,30.028,6.289999999999999e-42,146.0
euk,O77264,B3PM19,28.571,1.5,27.3
euk,O77264,A3DGS4,31.25,3.9,26.2
euk,O81263,Q5LHP5,40.0,1.71e-30,110.0
euk,O81263,Q9RSY5,39.56,5.06e-29,106.0
euk,O81263,Q2SSX9,35.638,7.19e-28,103.0
euk,O81263,B1AJN5,33.333,1.38e-26,100.0
euk,O81263,A8F7B3,34.807,6.18e-26,97.8
euk,O81263,Q6KH30,30.978,1.03e-25,97.4
euk,O81263,Q2RZH4,37.43,1.47e-25,97.8
euk,O81263,B3PM40,32.796,9.53e-24,92.0
euk,O81263,Q8RLE0,32.143,5.17e-22,88.2
euk,O81263,A7NI79,32.275,8.09e-21,84.3
euk,O81263,P47280,30.526,4.18e-19,80.1
euk,O81263,Q5FKZ1,30.052,1.96e-18,78.2
euk,O81263,Q2NIM1,29.474,5.79e-17,74.3
euk,O81263,Q8EU99,30.811,1.23e-16,73.6
euk,O81263,Q7UFR1,27.083,2.07e-10,55.8
euk,O81263,Q2A3U3,24.731,9.31e-07,45.1
euk,O81263,Q2S3Q1,43.333,1.5,25.4
euk,O81263,P02359,31.111,3.4,25.4
euk,O81263,Q1IJF8,29.577,3.9,25.4
euk,O81263,Q2GDQ6,38.095,9.0,24.6
euk,O81263,Q6LUL1,31.25,9.1,24.6
euk,O81263,B2U6Z0,28.395,9.9,23.9
euk,O81983,B8E0R9,38.837,1.23e-90,278.0
euk,O81983,B9L131,38.372,7.969999999999999e-89,274.0
euk,O81983,B5Y8D8,36.768,6.44e-88,271.0
euk,O81983,Q6MRK1,35.253,1.23e-87,270.0
euk,O81983,B7KCF5,37.615,1.33e-87,270.0
euk,O81983,B3DX68,36.3,1.25e-80,252.0
euk,O81983,B2GGG9,37.079,3.83e-80,251.0
euk,O81983,Q2NIJ4,33.8,1.13e-79,249.0
euk,O81983,B4UFJ8,36.253,1.3800000000000002e-79,249.0
euk,O81983,A1BHA5,34.107,1.05e-78,247.0
euk,O81983,B2S3N6,36.047,1.04e-76,242.0
euk,O81983,A9KFP4,32.564,3.46e-76,241.0
euk,O81983,Q1IZU9,33.718,1.2400000000000001e-75,239.0
euk,O81983,Q2S1G4,34.107,1.5400000000000003e-73,234.0
euk,O81983,Q04WE1,33.879,2.02e-73,233.0
euk,O81983,Q5PAH7,34.18,6.14e-73,232.0
euk,O81983,Q04GM3,33.182,2.77e-71,228.0
euk,O81983,Q7VW08,32.972,4.47e-71,228.0
euk,O81983,Q7UXX6,34.588,2.46e-70,225.0
euk,O81983,Q2SR32,31.034,1.21e-67,218.0
euk,O81983,B3PNG9,32.987,2.01e-67,218.0
euk,O81983,B8ELG9,33.26,1.53e-66,216.0
euk,O81983,Q7M9J5,32.037,1.94e-66,215.0
euk,O81983,B0B8V5,31.019,2.42e-66,215.0
euk,O81983,A1B4S2,34.483,3.8900000000000003e-66,214.0
euk,O81983,Q8D265,31.204,1.84e-65,213.0
euk,O81983,Q8EW01,31.28,3.2400000000000005e-64,209.0
euk,O81983,B8GX53,31.02,7.48e-64,210.0
euk,O81983,Q7VR39,30.024,1.3099999999999999e-61,203.0
euk,O81983,A5CDU5,31.603,9.11e-59,195.0
euk,O81983,Q4FM02,31.951,1.32e-55,187.0
euk,O81983,P75107,31.148,1.86e-51,176.0
euk,O81983,Q89AN7,21.264,0.000198,40.0
euk,O81983,Q7NBP5,21.888,0.00024,39.7
euk,O81983,Q6F199,24.157,0.2,30.4
euk,O81983,A4X5V6,34.286,0.5,29.3
euk,O81983,C5C9S6,29.268,1.4,27.7
euk,O81983,A9B562,34.286,1.6,27.7
euk,O81983,Q8EUV2,33.333,1.7,27.3
euk,O81983,A9BGA8,27.273,1.8,27.3
euk,O81983,Q2GE40,32.432,2.1,27.3
euk,O81983,A5FSR7,23.148,2.2,27.3
euk,O81983,B2S2A7,25.0,2.4,26.9
euk,O81983,A5CX68,22.105,2.7,26.9
euk,O81983,Q67SJ2,28.125,2.7,26.9
euk,O81983,O66690,31.034,4.3,26.2
euk,O81983,B2KD56,38.095,7.5,25.4
euk,O81983,Q8R9C7,24.823,7.7,25.4
euk,O81983,Q4JW05,30.435,7.7,25.4
euk,O81983,A7HG97,30.0,7.8,25.4
euk,O93849,Q48AN2,40.167,3.81e-50,160.0
euk,O93849,A5EY64,35.776,1.08e-46,151.0
euk,O93849,B8D880,35.498,2.1200000000000003e-43,142.0
euk,O93849,A1VIL5,38.247,1.9699999999999998e-42,141.0
euk,O93849,A1A1G3,34.419,1.58e-33,117.0
euk,O93849,P59575,32.536,9.020000000000001e-31,110.0
euk,O93849,C4ZF78,31.95,1.8899999999999999e-28,104.0
euk,O93849,A0QLX9,25.532,9.78e-12,58.5
euk,O93849,Q9RX68,26.816,3.9e-11,57.4
